#time	T_air	Pvap Vit_Vent wind dir	Nebulo	Ray3	P_atm	rain
T       TAIR    PVAP    WINDD   WINDS   CLDC    RAY3    PATM    RAINI
s	degC	hPa	degree	m/s	octa	W/m2	mbar	mm
28198800	20	10	0	0.00	5	160	1012.7840	0
28202400	20	10	0	0.00	5	160	1012.7841	0
28206000	20	10	0	1.281	5	160	1012.7842	0
28209600	20	10	0	2.241	5	160	1012.7843	0
28213200	20	10	0	1.261	5	160	1012.7844	0
28216800	20	10	0	4.281	5	160	1012.7845	0
28220400	20	10	0	3.80	5	160	1012.7846	0
28224000	20	10	0	3.60	5	160	1012.7847	0
28227600	20	10	0	3.80	5	160	1012.7848	0
28231200	20	10	0	4.241	5	160	1012.7849	0
28234800	20	10	0	3.191	5	160	1012.7850	0
28238400	20	10	0	4.251	5	160	1012.7851	0
28242000	20	10	0	5.00	5	160	1012.7852	0
28245600	20	10	0	5.00	5	160	1012.7853	0
28249200	20	10	0	4.30480	5	160	1012.7854	0
28252800	20	10	0	4.30560	5	160	1012.7855	0
28256400	20	10	0	3.50	5	160	1012.7856	0
28260000	20	10	0	3.30	5	160	1012.7857	0
28263600	20	10	0	3.00	5	160	1012.7858	0
28267200	20	10	0	3.00	5	160	1012.7859	0
28270800	20	10	0	2.60	5	160	1012.7860	0
28274400	20	10	0	2.90	5	160	1012.7861	0
28278000	20	10	0	2.50	5	160	1012.7862	0
28281600	20	10	0	2.50	5	160	1012.7863	0
28285200	20	10	0	3.241	5	160	1012.7864	0
28288800	20	10	0	2.281	5	160	1012.7865	0
28292400	20	10	0	3.30	5	160	1012.7866	0
28296000	20	10	0	3.30	5	160	1012.7867	0
28299600	20	10	0	4.7620	5	160	1012.7868	0
28303200	20	10	0	4.7640	5	160	1012.7869	0
28306800	20	10	0	2.271	5	160	1012.7870	0
28310400	20	10	0	3.20	5	160	1012.7871	0
28314000	20	10	0	3.90	5	160	1012.7872	0
28317600	20	10	0	3.30	5	160	1012.7873	0
28321200	20	10	0	5.30	5	160	1012.7874	0
28324800	20	10	0	5.30	5	160	1012.7875	0
28328400	20	10	0	4.221	5	160	1012.7876	0
28332000	20	10	0	3.281	5	160	1012.7877	0
28335600	20	10	0	5.251	5	160	1012.7878	0
28339200	20	10	0	0.70	5	160	1012.7879	0
28342800	20	10	0	0.00	5	160	1012.7880	0
28346400	20	10	0	0.00	5	160	1012.7881	0
28350000	20	10	0	0.00	5	160	1012.7882	0
28353600	20	10	0	1.282	5	160	1012.7883	0
28357200	20	10	0	2.242	5	160	1012.7884	0
28360800	20	10	0	1.262	5	160	1012.7885	0
28364400	20	10	0	4.282	5	160	1012.7886	0
28368000	20	10	0	3.80	5	160	1012.7887	0
28371600	20	10	0	3.60	5	160	1012.7888	0
28375200	20	10	0	3.80	5	160	1012.7889	0
28378800	20	10	0	4.242	5	160	1012.7890	0
28382400	20	10	0	3.192	5	160	1012.7891	0
28386000	20	10	0	4.252	5	160	1012.7892	0
28389600	20	10	0	5.00	5	160	1012.7893	0
28393200	20	10	0	5.00	5	160	1012.7894	0
28396800	20	10	0	4.30640	5	160	1012.7895	0
28400400	20	10	0	4.30720	5	160	1012.7896	0
28404000	20	10	0	3.50	5	160	1012.7897	0
28407600	20	10	0	3.30	5	160	1012.7898	0
28411200	20	10	0	3.00	5	160	1012.7899	0
28414800	20	10	0	3.00	5	160	1012.7900	0
28418400	20	10	0	2.60	5	160	1012.7901	0
28422000	20	10	0	2.90	5	160	1012.7902	0
28425600	20	10	0	2.50	5	160	1012.7903	0
28429200	20	10	0	2.50	5	160	1012.7904	0
28432800	20	10	0	3.242	5	160	1012.7905	0
28436400	20	10	0	2.282	5	160	1012.7906	0
28440000	20	10	0	3.30	5	160	1012.7907	0
28443600	20	10	0	3.30	5	160	1012.7908	0
28447200	20	10	0	4.7660	5	160	1012.7909	0
28450800	20	10	0	4.7680	5	160	1012.7910	0
28454400	20	10	0	2.272	5	160	1012.7911	0
28458000	20	10	0	3.20	5	160	1012.7912	0
28461600	20	10	0	3.90	5	160	1012.7913	0
28465200	20	10	0	3.30	5	160	1012.7914	0
28468800	20	10	0	5.30	5	160	1012.7915	0
28472400	20	10	0	5.30	5	160	1012.7916	0
28476000	20	10	0	4.222	5	160	1012.7917	0
28479600	20	10	0	3.282	5	160	1012.7918	0
28483200	20	10	0	5.252	5	160	1012.7919	0
28486800	20	10	0	0.70	5	160	1012.7920	0
28490400	20	10	0	0.00	5	160	1012.7921	0
28494000	20	10	0	0.00	5	160	1012.7922	0
28497600	20	10	0	0.00	5	160	1012.7923	0
28501200	20	10	0	1.283	5	160	1012.7924	0
28504800	20	10	0	2.243	5	160	1012.7925	0
28508400	20	10	0	1.263	5	160	1012.7926	0
28512000	20	10	0	4.283	5	160	1012.7927	0
28515600	20	10	0	3.80	5	160	1012.7928	0
28519200	20	10	0	3.60	5	160	1012.7929	0
28522800	20	10	0	3.80	5	160	1012.7930	0
28526400	20	10	0	4.243	5	160	1012.7931	0
28530000	20	10	0	3.193	5	160	1012.7932	0
28533600	20	10	0	4.253	5	160	1012.7933	0
28537200	20	10	0	5.00	5	160	1012.7934	0
28540800	20	10	0	5.00	5	160	1012.7935	0
28544400	20	10	0	4.30800	5	160	1012.7936	0
28548000	20	10	0	4.30880	5	160	1012.7937	0
28551600	20	10	0	3.50	5	160	1012.7938	0
28555200	20	10	0	3.30	5	160	1012.7939	0
28558800	20	10	0	3.00	5	160	1012.7940	0
28562400	20	10	0	3.00	5	160	1012.7941	0
28566000	20	10	0	2.60	5	160	1012.7942	0
28569600	20	10	0	2.90	5	160	1012.7943	0
28573200	20	10	0	2.50	5	160	1012.7944	0
28576800	20	10	0	2.50	5	160	1012.7945	0
28580400	20	10	0	3.243	5	160	1012.7946	0
28584000	20	10	0	2.283	5	160	1012.7947	0
28587600	20	10	0	3.30	5	160	1012.7948	0
28591200	20	10	0	3.30	5	160	1012.7949	0
28594800	20	10	0	4.7700	5	160	1012.7950	0
28598400	20	10	0	4.7720	5	160	1012.7951	0
28602000	20	10	0	2.273	5	160	1012.7952	0
28605600	20	10	0	3.20	5	160	1012.7953	0
28609200	20	10	0	3.90	5	160	1012.7954	0
28612800	20	10	0	3.30	5	160	1012.7955	0
28616400	20	10	0	5.30	5	160	1012.7956	0
28620000	20	10	0	5.30	5	160	1012.7957	0
28623600	20	10	0	4.223	5	160	1012.7958	0
28627200	20	10	0	3.283	5	160	1012.7959	0
28630800	20	10	0	5.253	5	160	1012.7960	0
28634400	20	10	0	0.70	5	160	1012.7961	0
28638000	20	10	0	0.00	5	160	1012.7962	0
28641600	20	10	0	0.00	5	160	1012.7963	0
28645200	20	10	0	0.00	5	160	1012.7964	0
28648800	20	10	0	1.284	5	160	1012.7965	0
28652400	20	10	0	2.244	5	160	1012.7966	0
28656000	20	10	0	1.264	5	160	1012.7967	0
28659600	20	10	0	4.284	5	160	1012.7968	0
28663200	20	10	0	3.80	5	160	1012.7969	0
28666800	20	10	0	3.60	5	160	1012.7970	0
28670400	20	10	0	3.80	5	160	1012.7971	0
28674000	20	10	0	4.244	5	160	1012.7972	0
28677600	20	10	0	3.194	5	160	1012.7973	0
28681200	20	10	0	4.254	5	160	1012.7974	0
28684800	20	10	0	5.00	5	160	1012.7975	0
28688400	20	10	0	5.00	5	160	1012.7976	0
28692000	20	10	0	4.30960	5	160	1012.7977	0
28695600	20	10	0	4.31040	5	160	1012.7978	0
28699200	20	10	0	3.50	5	160	1012.7979	0
28702800	20	10	0	3.30	5	160	1012.7980	0
28706400	20	10	0	3.00	5	160	1012.7981	0
28710000	20	10	0	3.00	5	160	1012.7982	0
28713600	20	10	0	2.60	5	160	1012.7983	0
28717200	20	10	0	2.90	5	160	1012.7984	0
28720800	20	10	0	2.50	5	160	1012.7985	0
28724400	20	10	0	2.50	5	160	1012.7986	0
28728000	20	10	0	3.244	5	160	1012.7987	0
28731600	20	10	0	2.284	5	160	1012.7988	0
28735200	20	10	0	3.30	5	160	1012.7989	0
28738800	20	10	0	3.30	5	160	1012.7990	0
28742400	20	10	0	4.7740	5	160	1012.7991	0
28746000	20	10	0	4.7760	5	160	1012.7992	0
28749600	20	10	0	2.274	5	160	1012.7993	0
28753200	20	10	0	3.20	5	160	1012.7994	0
28756800	20	10	0	3.90	5	160	1012.7995	0
28760400	20	10	0	3.30	5	160	1012.7996	0
28764000	20	10	0	5.30	5	160	1012.7997	0
28767600	20	10	0	5.30	5	160	1012.7998	0
28771200	20	10	0	4.224	5	160	1012.7999	0
28774800	20	10	0	3.284	5	160	1012.8000	0
28778400	20	10	0	5.254	5	160	1012.8001	0
28782000	20	10	0	0.70	5	160	1012.8002	0
28785600	20	10	0	0.00	5	160	1012.8003	0
28789200	20	10	0	0.00	5	160	1012.8004	0
28792800	20	10	0	0.00	5	160	1012.8005	0
28796400	20	10	0	1.285	5	160	1012.8006	0
28800000	20	10	0	2.245	5	160	1012.8007	0
28803600	20	10	0	1.265	5	160	1012.8008	0
28807200	20	10	0	4.285	5	160	1012.8009	0
28810800	20	10	0	3.80	5	160	1012.8010	0
28814400	20	10	0	3.60	5	160	1012.8011	0
28818000	20	10	0	3.80	5	160	1012.8012	0
28821600	20	10	0	4.245	5	160	1012.8013	0
28825200	20	10	0	3.195	5	160	1012.8014	0
28828800	20	10	0	4.255	5	160	1012.8015	0
28832400	20	10	0	5.00	5	160	1012.8016	0
28836000	20	10	0	5.00	5	160	1012.8017	0
28839600	20	10	0	4.31120	5	160	1012.8018	0
28843200	20	10	0	4.31200	5	160	1012.8019	0
28846800	20	10	0	3.50	5	160	1012.8020	0
28850400	20	10	0	3.30	5	160	1012.8021	0
28854000	20	10	0	3.00	5	160	1012.8022	0
28857600	20	10	0	3.00	5	160	1012.8023	0
28861200	20	10	0	2.60	5	160	1012.8024	0
28864800	20	10	0	2.90	5	160	1012.8025	0
28868400	20	10	0	2.50	5	160	1012.8026	0
28872000	20	10	0	2.50	5	160	1012.8027	0
28875600	20	10	0	3.245	5	160	1012.8028	0
28879200	20	10	0	2.285	5	160	1012.8029	0
28882800	20	10	0	3.30	5	160	1012.8030	0
28886400	20	10	0	3.30	5	160	1012.8031	0
28890000	20	10	0	4.7780	5	160	1012.8032	0
28893600	20	10	0	4.7800	5	160	1012.8033	0
28897200	20	10	0	2.275	5	160	1012.8034	0
28900800	20	10	0	3.20	5	160	1012.8035	0
28904400	20	10	0	3.90	5	160	1012.8036	0
28908000	20	10	0	3.30	5	160	1012.8037	0
28911600	20	10	0	5.30	5	160	1012.8038	0
28915200	20	10	0	5.30	5	160	1012.8039	0
28918800	20	10	0	4.225	5	160	1012.8040	0
28922400	20	10	0	3.285	5	160	1012.8041	0
28926000	20	10	0	5.255	5	160	1012.8042	0
28929600	20	10	0	0.70	5	160	1012.8043	0
28933200	20	10	0	0.00	5	160	1012.8044	0
28936800	20	10	0	0.00	5	160	1012.8045	0
28940400	20	10	0	0.00	5	160	1012.8046	0
28944000	20	10	0	1.286	5	160	1012.8047	0
28947600	20	10	0	2.246	5	160	1012.8048	0
28951200	20	10	0	1.266	5	160	1012.8049	0
28954800	20	10	0	4.286	5	160	1012.8050	0
28958400	20	10	0	3.80	5	160	1012.8051	0
28962000	20	10	0	3.60	5	160	1012.8052	0
28965600	20	10	0	3.80	5	160	1012.8053	0
28969200	20	10	0	4.246	5	160	1012.8054	0
28972800	20	10	0	3.196	5	160	1012.8055	0
28976400	20	10	0	4.256	5	160	1012.8056	0
28980000	20	10	0	5.00	5	160	1012.8057	0
28983600	20	10	0	5.00	5	160	1012.8058	0
28987200	20	10	0	4.31280	5	160	1012.8059	0
28990800	20	10	0	4.31360	5	160	1012.8060	0
28994400	20	10	0	3.50	5	160	1012.8061	0
28998000	20	10	0	3.30	5	160	1012.8062	0
29001600	20	10	0	3.00	5	160	1012.8063	0
29005200	20	10	0	3.00	5	160	1012.8064	0
29008800	20	10	0	2.60	5	160	1012.8065	0
29012400	20	10	0	2.90	5	160	1012.8066	0
29016000	20	10	0	2.50	5	160	1012.8067	0
29019600	20	10	0	2.50	5	160	1012.8068	0
29023200	20	10	0	3.246	5	160	1012.8069	0
29026800	20	10	0	2.286	5	160	1012.8070	0
29030400	20	10	0	3.30	5	160	1012.8071	0
29034000	20	10	0	3.30	5	160	1012.8072	0
29037600	20	10	0	4.7820	5	160	1012.8073	0
29041200	20	10	0	4.7840	5	160	1012.8074	0
29044800	20	10	0	2.276	5	160	1012.8075	0
29048400	20	10	0	3.20	5	160	1012.8076	0
29052000	20	10	0	3.90	5	160	1012.8077	0
29055600	20	10	0	3.30	5	160	1012.8078	0
29059200	20	10	0	5.30	5	160	1012.8079	0
29062800	20	10	0	5.30	5	160	1012.8080	0
29066400	20	10	0	4.226	5	160	1012.8081	0
29070000	20	10	0	3.286	5	160	1012.8082	0
29073600	20	10	0	5.256	5	160	1012.8083	0
29077200	20	10	0	0.70	5	160	1012.8084	0
29080800	20	10	0	0.00	5	160	1012.8085	0
29084400	20	10	0	0.00	5	160	1012.8086	0
29088000	20	10	0	0.00	5	160	1012.8087	0
29091600	20	10	0	1.287	5	160	1012.8088	0
29095200	20	10	0	2.247	5	160	1012.8089	0
29098800	20	10	0	1.267	5	160	1012.8090	0
29102400	20	10	0	4.287	5	160	1012.8091	0
29106000	20	10	0	3.80	5	160	1012.8092	0
29109600	20	10	0	3.60	5	160	1012.8093	0
29113200	20	10	0	3.80	5	160	1012.8094	0
29116800	20	10	0	4.247	5	160	1012.8095	0
29120400	20	10	0	3.197	5	160	1012.8096	0
29124000	20	10	0	4.257	5	160	1012.8097	0
29127600	20	10	0	5.00	5	160	1012.8098	0
29131200	20	10	0	5.00	5	160	1012.8099	0
29134800	20	10	0	4.31440	5	160	1012.8100	0
29138400	20	10	0	4.31520	5	160	1012.8101	0
29142000	20	10	0	3.50	5	160	1012.8102	0
29145600	20	10	0	3.30	5	160	1012.8103	0
29149200	20	10	0	3.00	5	160	1012.8104	0
29152800	20	10	0	3.00	5	160	1012.8105	0
29156400	20	10	0	2.60	5	160	1012.8106	0
29160000	20	10	0	2.90	5	160	1012.8107	0
29163600	20	10	0	2.50	5	160	1012.8108	0
29167200	20	10	0	2.50	5	160	1012.8109	0
29170800	20	10	0	3.247	5	160	1012.8110	0
29174400	20	10	0	2.287	5	160	1012.8111	0
29178000	20	10	0	3.30	5	160	1012.8112	0
29181600	20	10	0	3.30	5	160	1012.8113	0
29185200	20	10	0	4.7860	5	160	1012.8114	0
29188800	20	10	0	4.7880	5	160	1012.8115	0
29192400	20	10	0	2.277	5	160	1012.8116	0
29196000	20	10	0	3.20	5	160	1012.8117	0
29199600	20	10	0	3.90	5	160	1012.8118	0
29203200	20	10	0	3.30	5	160	1012.8119	0
29206800	20	10	0	5.30	5	160	1012.8120	0
29210400	20	10	0	5.30	5	160	1012.8121	0
29214000	20	10	0	4.227	5	160	1012.8122	0
29217600	20	10	0	3.287	5	160	1012.8123	0
29221200	20	10	0	5.257	5	160	1012.8124	0
29224800	20	10	0	0.70	5	160	1012.8125	0
29228400	20	10	0	0.00	5	160	1012.8126	0
29232000	20	10	0	0.00	5	160	1012.8127	0
29235600	20	10	0	0.00	5	160	1012.8128	0
29239200	20	10	0	1.288	5	160	1012.8129	0
29242800	20	10	0	2.248	5	160	1012.8130	0
29246400	20	10	0	1.268	5	160	1012.8131	0
29250000	20	10	0	4.288	5	160	1012.8132	0
29253600	20	10	0	3.80	5	160	1012.8133	0
29257200	20	10	0	3.60	5	160	1012.8134	0
29260800	20	10	0	3.80	5	160	1012.8135	0
29264400	20	10	0	4.248	5	160	1012.8136	0
29268000	20	10	0	3.198	5	160	1012.8137	0
29271600	20	10	0	4.258	5	160	1012.8138	0
29275200	20	10	0	5.00	5	160	1012.8139	0
29278800	20	10	0	5.00	5	160	1012.8140	0
29282400	20	10	0	4.31600	5	160	1012.8141	0
29286000	20	10	0	4.31680	5	160	1012.8142	0
29289600	20	10	0	3.50	5	160	1012.8143	0
29293200	20	10	0	3.30	5	160	1012.8144	0
29296800	20	10	0	3.00	5	160	1012.8145	0
29300400	20	10	0	3.00	5	160	1012.8146	0
29304000	20	10	0	2.60	5	160	1012.8147	0
29307600	20	10	0	2.90	5	160	1012.8148	0
29311200	20	10	0	2.50	5	160	1012.8149	0
29314800	20	10	0	2.50	5	160	1012.8150	0
29318400	20	10	0	3.248	5	160	1012.8151	0
29322000	20	10	0	2.288	5	160	1012.8152	0
29325600	20	10	0	3.30	5	160	1012.8153	0
29329200	20	10	0	3.30	5	160	1012.8154	0
29332800	20	10	0	4.7900	5	160	1012.8155	0
29336400	20	10	0	4.7920	5	160	1012.8156	0
29340000	20	10	0	2.278	5	160	1012.8157	0
29343600	20	10	0	3.20	5	160	1012.8158	0
29347200	20	10	0	3.90	5	160	1012.8159	0
29350800	20	10	0	3.30	5	160	1012.8160	0
29354400	20	10	0	5.30	5	160	1012.8161	0
29358000	20	10	0	5.30	5	160	1012.8162	0
29361600	20	10	0	4.228	5	160	1012.8163	0
29365200	20	10	0	3.288	5	160	1012.8164	0
29368800	20	10	0	5.258	5	160	1012.8165	0
29372400	20	10	0	0.70	5	160	1012.8166	0
29376000	20	10	0	0.00	5	160	1012.8167	0
29379600	20	10	0	0.00	5	160	1012.8168	0
29383200	20	10	0	0.00	5	160	1012.8169	0
29386800	20	10	0	1.289	5	160	1012.8170	0
29390400	20	10	0	2.249	5	160	1012.8171	0
29394000	20	10	0	1.269	5	160	1012.8172	0
29397600	20	10	0	4.289	5	160	1012.8173	0
29401200	20	10	0	3.80	5	160	1012.8174	0
29404800	20	10	0	3.60	5	160	1012.8175	0
29408400	20	10	0	3.80	5	160	1012.8176	0
29412000	20	10	0	4.249	5	160	1012.8177	0
29415600	20	10	0	3.199	5	160	1012.8178	0
29419200	20	10	0	4.259	5	160	1012.8179	0
29422800	20	10	0	5.00	5	160	1012.8180	0
29426400	20	10	0	5.00	5	160	1012.8181	0
29430000	20	10	0	4.31760	5	160	1012.8182	0
29433600	20	10	0	4.31840	5	160	1012.8183	0
29437200	20	10	0	3.50	5	160	1012.8184	0
29440800	20	10	0	3.30	5	160	1012.8185	0
29444400	20	10	0	3.00	5	160	1012.8186	0
29448000	20	10	0	3.00	5	160	1012.8187	0
29451600	20	10	0	2.60	5	160	1012.8188	0
29455200	20	10	0	2.90	5	160	1012.8189	0
29458800	20	10	0	2.50	5	160	1012.8190	0
29462400	20	10	0	2.50	5	160	1012.8191	0
29466000	20	10	0	3.249	5	160	1012.8192	0
29469600	20	10	0	2.289	5	160	1012.8193	0
29473200	20	10	0	3.30	5	160	1012.8194	0
29476800	20	10	0	3.30	5	160	1012.8195	0
29480400	20	10	0	4.7940	5	160	1012.8196	0
29484000	20	10	0	4.7960	5	160	1012.8197	0
29487600	20	10	0	2.279	5	160	1012.8198	0
29491200	20	10	0	3.20	5	160	1012.8199	0
29494800	20	10	0	3.90	5	160	1012.8200	0
29498400	20	10	0	3.30	5	160	1012.8201	0
29502000	20	10	0	5.30	5	160	1012.8202	0
29505600	20	10	0	5.30	5	160	1012.8203	0
29509200	20	10	0	4.229	5	160	1012.8204	0
29512800	20	10	0	3.289	5	160	1012.8205	0
29516400	20	10	0	5.259	5	160	1012.8206	0
29520000	20	10	0	0.70	5	160	1012.8207	0
29523600	20	10	0	0.00	5	160	1012.8208	0
29527200	20	10	0	0.00	5	160	1012.8209	0
29530800	20	10	0	0.00	5	160	1012.8210	0
29534400	20	10	0	1.290	5	160	1012.8211	0
29538000	20	10	0	2.250	5	160	1012.8212	0
29541600	20	10	0	1.270	5	160	1012.8213	0
29545200	20	10	0	4.290	5	160	1012.8214	0
29548800	20	10	0	3.80	5	160	1012.8215	0
29552400	20	10	0	3.60	5	160	1012.8216	0
29556000	20	10	0	3.80	5	160	1012.8217	0
29559600	20	10	0	4.250	5	160	1012.8218	0
29563200	20	10	0	3.200	5	160	1012.8219	0
29566800	20	10	0	4.260	5	160	1012.8220	0
29570400	20	10	0	5.00	5	160	1012.8221	0
29574000	20	10	0	5.00	5	160	1012.8222	0
29577600	20	10	0	4.31920	5	160	1012.8223	0
29581200	20	10	0	4.32000	5	160	1012.8224	0
29584800	20	10	0	3.50	5	160	1012.8225	0
29588400	20	10	0	3.30	5	160	1012.8226	0
29592000	20	10	0	3.00	5	160	1012.8227	0
29595600	20	10	0	3.00	5	160	1012.8228	0
29599200	20	10	0	2.60	5	160	1012.8229	0
29602800	20	10	0	2.90	5	160	1012.8230	0
29606400	20	10	0	2.50	5	160	1012.8231	0
29610000	20	10	0	2.50	5	160	1012.8232	0
29613600	20	10	0	3.250	5	160	1012.8233	0
29617200	20	10	0	2.290	5	160	1012.8234	0
29620800	20	10	0	3.30	5	160	1012.8235	0
29624400	20	10	0	3.30	5	160	1012.8236	0
29628000	20	10	0	4.7980	5	160	1012.8237	0
29631600	20	10	0	4.8000	5	160	1012.8238	0
29635200	20	10	0	2.280	5	160	1012.8239	0
29638800	20	10	0	3.20	5	160	1012.8240	0
29642400	20	10	0	3.90	5	160	1012.8241	0
29646000	20	10	0	3.30	5	160	1012.8242	0
29649600	20	10	0	5.30	5	160	1012.8243	0
29653200	20	10	0	5.30	5	160	1012.8244	0
29656800	20	10	0	4.230	5	160	1012.8245	0
29660400	20	10	0	3.290	5	160	1012.8246	0
29664000	20	10	0	5.260	5	160	1012.8247	0
29667600	20	10	0	0.70	5	160	1012.8248	0
29671200	20	10	0	0.00	5	160	1012.8249	0
29674800	20	10	0	0.00	5	160	1012.8250	0
29678400	20	10	0	0.00	5	160	1012.8251	0
29682000	20	10	0	1.291	5	160	1012.8252	0
29685600	20	10	0	2.251	5	160	1012.8253	0
29689200	20	10	0	1.271	5	160	1012.8254	0
29692800	20	10	0	4.291	5	160	1012.8255	0
29696400	20	10	0	3.80	5	160	1012.8256	0
29700000	20	10	0	3.60	5	160	1012.8257	0
29703600	20	10	0	3.80	5	160	1012.8258	0
29707200	20	10	0	4.251	5	160	1012.8259	0
29710800	20	10	0	3.201	5	160	1012.8260	0
29714400	20	10	0	4.261	5	160	1012.8261	0
29718000	20	10	0	5.00	5	160	1012.8262	0
29721600	20	10	0	5.00	5	160	1012.8263	0
29725200	20	10	0	4.32080	5	160	1012.8264	0
29728800	20	10	0	4.32160	5	160	1012.8265	0
29732400	20	10	0	3.50	5	160	1012.8266	0
29736000	20	10	0	3.30	5	160	1012.8267	0
29739600	20	10	0	3.00	5	160	1012.8268	0
29743200	20	10	0	3.00	5	160	1012.8269	0
29746800	20	10	0	2.60	5	160	1012.8270	0
29750400	20	10	0	2.90	5	160	1012.8271	0
29754000	20	10	0	2.50	5	160	1012.8272	0
29757600	20	10	0	2.50	5	160	1012.8273	0
29761200	20	10	0	3.251	5	160	1012.8274	0
29764800	20	10	0	2.291	5	160	1012.8275	0
29768400	20	10	0	3.30	5	160	1012.8276	0
29772000	20	10	0	3.30	5	160	1012.8277	0
29775600	20	10	0	4.8020	5	160	1012.8278	0
29779200	20	10	0	4.8040	5	160	1012.8279	0
29782800	20	10	0	2.281	5	160	1012.8280	0
29786400	20	10	0	3.20	5	160	1012.8281	0
29790000	20	10	0	3.90	5	160	1012.8282	0
29793600	20	10	0	3.30	5	160	1012.8283	0
29797200	20	10	0	5.30	5	160	1012.8284	0
29800800	20	10	0	5.30	5	160	1012.8285	0
29804400	20	10	0	4.231	5	160	1012.8286	0
29808000	20	10	0	3.291	5	160	1012.8287	0
29811600	20	10	0	5.261	5	160	1012.8288	0
29815200	20	10	0	0.70	5	160	1012.8289	0
29818800	20	10	0	0.00	5	160	1012.8290	0
29822400	20	10	0	0.00	5	160	1012.8291	0
29826000	20	10	0	0.00	5	160	1012.8292	0
29829600	20	10	0	1.292	5	160	1012.8293	0
29833200	20	10	0	2.252	5	160	1012.8294	0
29836800	20	10	0	1.272	5	160	1012.8295	0
29840400	20	10	0	4.292	5	160	1012.8296	0
29844000	20	10	0	3.80	5	160	1012.8297	0
29847600	20	10	0	3.60	5	160	1012.8298	0
29851200	20	10	0	3.80	5	160	1012.8299	0
29854800	20	10	0	4.252	5	160	1012.8300	0
29858400	20	10	0	3.202	5	160	1012.8301	0
29862000	20	10	0	4.262	5	160	1012.8302	0
29865600	20	10	0	5.00	5	160	1012.8303	0
29869200	20	10	0	5.00	5	160	1012.8304	0
29872800	20	10	0	4.32240	5	160	1012.8305	0
29876400	20	10	0	4.32320	5	160	1012.8306	0
29880000	20	10	0	3.50	5	160	1012.8307	0
29883600	20	10	0	3.30	5	160	1012.8308	0
29887200	20	10	0	3.00	5	160	1012.8309	0
29890800	20	10	0	3.00	5	160	1012.8310	0
29894400	20	10	0	2.60	5	160	1012.8311	0
29898000	20	10	0	2.90	5	160	1012.8312	0
29901600	20	10	0	2.50	5	160	1012.8313	0
29905200	20	10	0	2.50	5	160	1012.8314	0
29908800	20	10	0	3.252	5	160	1012.8315	0
29912400	20	10	0	2.292	5	160	1012.8316	0
29916000	20	10	0	3.30	5	160	1012.8317	0
29919600	20	10	0	3.30	5	160	1012.8318	0
29923200	20	10	0	4.8060	5	160	1012.8319	0
29926800	20	10	0	4.8080	5	160	1012.8320	0
29930400	20	10	0	2.282	5	160	1012.8321	0
29934000	20	10	0	3.20	5	160	1012.8322	0
29937600	20	10	0	3.90	5	160	1012.8323	0
29941200	20	10	0	3.30	5	160	1012.8324	0
29944800	20	10	0	5.30	5	160	1012.8325	0
29948400	20	10	0	5.30	5	160	1012.8326	0
29952000	20	10	0	4.232	5	160	1012.8327	0
29955600	20	10	0	3.292	5	160	1012.8328	0
29959200	20	10	0	5.262	5	160	1012.8329	0
29962800	20	10	0	0.70	5	160	1012.8330	0
29966400	20	10	0	0.00	5	160	1012.8331	0
29970000	20	10	0	0.00	5	160	1012.8332	0
29973600	20	10	0	0.00	5	160	1012.8333	0
29977200	20	10	0	1.293	5	160	1012.8334	0
29980800	20	10	0	2.253	5	160	1012.8335	0
29984400	20	10	0	1.273	5	160	1012.8336	0
29988000	20	10	0	4.293	5	160	1012.8337	0
29991600	20	10	0	3.80	5	160	1012.8338	0
29995200	20	10	0	3.60	5	160	1012.8339	0
29998800	20	10	0	3.80	5	160	1012.8340	0
30002400	20	10	0	4.253	5	160	1012.8341	0
30006000	20	10	0	3.203	5	160	1012.8342	0
30009600	20	10	0	4.263	5	160	1012.8343	0
30013200	20	10	0	5.00	5	160	1012.8344	0
30016800	20	10	0	5.00	5	160	1012.8345	0
30020400	20	10	0	4.32400	5	160	1012.8346	0
30024000	20	10	0	4.32480	5	160	1012.8347	0
30027600	20	10	0	3.50	5	160	1012.8348	0
30031200	20	10	0	3.30	5	160	1012.8349	0
30034800	20	10	0	3.00	5	160	1012.8350	0
30038400	20	10	0	3.00	5	160	1012.8351	0
30042000	20	10	0	2.60	5	160	1012.8352	0
30045600	20	10	0	2.90	5	160	1012.8353	0
30049200	20	10	0	2.50	5	160	1012.8354	0
30052800	20	10	0	2.50	5	160	1012.8355	0
30056400	20	10	0	3.253	5	160	1012.8356	0
30060000	20	10	0	2.293	5	160	1012.8357	0
30063600	20	10	0	3.30	5	160	1012.8358	0
30067200	20	10	0	3.30	5	160	1012.8359	0
30070800	20	10	0	4.8100	5	160	1012.8360	0
30074400	20	10	0	4.8120	5	160	1012.8361	0
30078000	20	10	0	2.283	5	160	1012.8362	0
30081600	20	10	0	3.20	5	160	1012.8363	0
30085200	20	10	0	3.90	5	160	1012.8364	0
30088800	20	10	0	3.30	5	160	1012.8365	0
30092400	20	10	0	5.30	5	160	1012.8366	0
30096000	20	10	0	5.30	5	160	1012.8367	0
30099600	20	10	0	4.233	5	160	1012.8368	0
30103200	20	10	0	3.293	5	160	1012.8369	0
30106800	20	10	0	5.263	5	160	1012.8370	0
30110400	20	10	0	0.70	5	160	1012.8371	0
